vehicle_id,timestamp,speed,speed_level,acceleration,driving_mode,driving_mode_label,traffic_level,traffic_level_label,temperature_c,uae_heat_band,battery_state_pct,distance_travelled_km,energy_consumption_kwh,km_per_kwh
1098,2024-01-01 13:25:00,97.7927674248647,Highway,0.4844228387841109,3,Sport,1,No Traffic,-4.797464653252294,Mild,56.63275255717723,38.16923470006432,10.019198748001394,3.81
1395,2024-01-01 13:26:00,93.36302917735838,Highway,-0.671201513986504,1,Eco,2,Moderate,34.64131116783298,Warm,65.37316370366966,1.7546301936924753,9.32879380579207,0.188
1024,2024-01-01 13:27:00,91.3021597116938,Highway,-1.9754382992976864,2,Comfort,1,No Traffic,2.4448896223937924,Mild,91.94715272147224,38.28424265754694,10.146308681855164,3.773
1947,2024-01-01 13:28:00,22.526688683070248,Local,-1.6389773860470291,2,Comfort,3,High,0.6846477241167994,Mild,97.59404588527548,20.504831722348797,6.750644724129668,3.037
1890,2024-01-01 13:29:00,10.606193638142244,Local,0.4530061108143539,2,Comfort,1,No Traffic,8.845535458301418,Mild,70.75625118044825,27.626022895484617,6.730151496499021,4.105
1468,2024-01-01 13:30:00,83.87385941848628,Highway,-0.4593671706012454,3,Sport,3,High,12.099268542584252,Mild,81.12444718819506,37.64671810327243,10.592664057872636,3.554
1483,2024-01-01 13:31:00,44.20166565532216,Local,0.0895650531640326,1,Eco,2,Moderate,30.971951418399343,Warm,26.70467467897314,27.38584854196537,9.252755314349562,2.96
1564,2024-01-01 13:32:00,51.881547168401674,City,-1.975935388186598,3,Sport,2,Moderate,12.51325233009079,Mild,32.85724679132045,3.1824339507293993,6.9399177736107625,0.459
1150,2024-01-01 13:33:00,3.737891135206928,Local,0.977437514067395,1,Eco,2,Moderate,-2.803047514061751,Mild,78.65638439623812,36.45718447236296,6.5052785252233445,5.604
1143,2024-01-01 13:34:00,31.149173913005903,Local,2.1152324451358027,3,Sport,3,High,23.618275599577533,Mild,54.50923651104016,39.338447536439595,8.712412431002022,4.515
1568,2024-01-01 13:35:00,4.041168464935683,Local,-1.4523629592785965,3,Sport,2,Moderate,25.204946054350376,Mild,55.677221632352456,23.14846858612479,7.389774691523477,3.132
1038,2024-01-01 13:36:00,105.50229271214972,Highway,-0.0509146450090405,2,Comfort,1,No Traffic,31.639941437444666,Warm,44.688614530834926,22.009064375226025,10.494816138149329,2.097
1108,2024-01-01 13:37:00,29.207601986223658,Local,2.853163974125411,3,Sport,2,Moderate,12.948973629750927,Mild,68.5885106782195,12.671085425813338,6.737948486129378,1.881
1692,2024-01-01 13:38:00,66.88046034876096,City,-1.0005495566956342,3,Sport,3,High,-1.126801570654532,Mild,34.81320363329621,32.24372159581368,10.437937008303011,3.089
1041,2024-01-01 13:39:00,4.6775184793356495,Local,0.5702780695425673,1,Eco,1,No Traffic,19.887802496254867,Mild,70.15330234511165,44.11122684805756,6.607990116306335,6.675
1185,2024-01-01 13:40:00,80.02168695667896,Highway,-2.458825798798534,3,Sport,1,No Traffic,0.4448822159877963,Mild,33.903908570819176,32.83284016916271,10.819818016332553,3.035
1934,2024-01-01 13:41:00,38.763281490491266,Local,0.6360900148766593,2,Comfort,1,No Traffic,-4.231610463906054,Mild,25.10608277677709,38.58911196157263,10.087209483771684,3.826
1397,2024-01-01 13:42:00,107.7503024349199,Highway,-2.4622093601722925,3,Sport,1,No Traffic,30.036256233310553,Warm,46.42861509592488,41.88903666909933,12.474375207616426,3.358
1222,2024-01-01 13:43:00,106.5741826720843,Highway,2.7554126119429325,1,Eco,3,High,13.15347701522728,Mild,38.49122736078782,11.384595243872893,10.6936539196821,1.065
1633,2024-01-01 13:44:00,39.034874203409736,Local,1.2939759124338686,1,Eco,2,Moderate,18.625232742809622,Mild,91.11933108450658,20.165006272442763,5.945959295144894,3.391
1132,2024-01-01 13:45:00,108.11530748285617,Highway,1.7289587288142387,3,Sport,1,No Traffic,24.82821412458403,Mild,24.396276309490126,21.854384798165025,12.427554423159265,1.759
1162,2024-01-01 13:46:00,119.53892081985346,Highway,1.2246261646298215,3,Sport,2,Moderate,13.046245002005726,Mild,34.12909540592983,27.989128207565862,12.38081208411216,2.261
1214,2024-01-01 13:47:00,99.04987969487377,Highway,0.5383742164587946,1,Eco,2,Moderate,-2.6990783385171917,Mild,63.89756844664396,2.5541878546629526,7.632793734962934,0.335
1732,2024-01-01 13:48:00,101.38456173062748,Highway,-0.300523313486968,2,Comfort,2,Moderate,6.373464596858227,Mild,58.48537526779789,29.46151783403037,10.172873484488289,2.896
1234,2024-01-01 13:49:00,29.88104833309079,Local,2.1502402785663746,3,Sport,2,Moderate,3.7453536102075464,Mild,23.668161469976123,4.517222020833302,6.2357753077434435,0.724
1842,2024-01-01 13:50:00,69.20428786293076,City,2.7410140052583785,2,Comfort,3,High,38.98273093709195,Warm,20.58019424121156,40.347837574901526,10.857708408769748,3.716
1657,2024-01-01 13:51:00,8.070709676084142,Local,-0.0057829625755121,2,Comfort,1,No Traffic,28.277745431145696,Warm,99.045435356892,48.15479718763244,6.485317434659862,7.425
1750,2024-01-01 13:52:00,11.390152418600366,Local,2.589210294931572,3,Sport,1,No Traffic,15.319749921843664,Mild,72.70677602870705,14.558974394200137,4.562704215102031,3.191
1587,2024-01-01 13:53:00,119.86711344399488,Highway,0.4999974599311052,2,Comfort,2,Moderate,-2.1484671594118554,Mild,49.232490472124546,25.380094728065988,11.564052327062676,2.195
1008,2024-01-01 13:54:00,39.19670993110931,Local,0.2303051213785991,1,Eco,1,No Traffic,0.2132735115221748,Mild,57.634579813059304,41.17705849583774,7.085410249448179,5.812
1073,2024-01-01 13:55:00,89.78206944586157,Highway,-0.2731036022678599,2,Comfort,2,Moderate,31.58048061721366,Warm,41.32400963634296,15.801234901760411,9.252250166820236,1.708
1953,2024-01-01 13:56:00,96.79980636321798,Highway,-1.7442734308192809,1,Eco,3,High,37.54520922266503,Warm,47.58990269545678,7.9731068981058,8.884168905134443,0.897
1491,2024-01-01 13:57:00,102.96279252086752,Highway,-2.977682035091645,3,Sport,1,No Traffic,-3.58924169861022,Mild,71.92355738145712,36.97921993272352,11.446236722087228,3.231
1912,2024-01-01 13:58:00,119.71539568825878,Highway,-1.5509626388636324,2,Comfort,2,Moderate,35.96787052097241,Warm,90.62494390938966,34.94824489567381,11.565150525397476,3.022
1252,2024-01-01 13:59:00,28.979578230824146,Local,0.0583390296213908,1,Eco,1,No Traffic,12.125367102369635,Mild,34.730401846494786,28.54027848754134,6.122438466652064,4.662
1229,2024-01-01 14:00:00,4.842099223163965,Local,-0.7202402864414847,1,Eco,2,Moderate,4.613469729415327,Mild,87.2289204308255,47.22739609215133,6.180511638256826,7.641
1518,2024-01-01 14:01:00,49.34298215935031,Local,-0.3090886319841974,3,Sport,1,No Traffic,-0.3995439164064338,Mild,29.724530361461525,47.760602942968454,10.129822780463376,4.715
1173,2024-01-01 14:02:00,15.609680379473634,Local,2.8838893173842974,2,Comfort,3,High,29.72870238789377,Warm,37.19937788707129,43.091316576013774,7.332155891338558,5.877
1652,2024-01-01 14:03:00,2.691106699446615,Local,-0.8983657759840344,1,Eco,1,No Traffic,16.100971833181614,Mild,22.974023043971677,14.721702262387812,4.760364960871626,3.093
1167,2024-01-01 14:04:00,43.25121925697833,Local,-0.2869023638393528,1,Eco,3,High,32.45907018708655,Warm,31.264948967439956,11.34575994454105,8.252603118604416,1.375
1169,2024-01-01 14:05:00,94.04859012902836,Highway,-2.1989066918830824,3,Sport,3,High,5.177071904123295,Mild,93.38425163712404,41.80346064526178,11.419946708723703,3.661
1392,2024-01-01 14:06:00,67.9416829470085,City,-2.7122536053780744,2,Comfort,2,Moderate,25.53556165745911,Mild,56.75509972947029,32.60290847829743,9.435927779561252,3.455
1945,2024-01-01 14:07:00,37.533358705242485,Local,1.6524570875549678,2,Comfort,2,Moderate,0.3154767189757628,Mild,26.21326894226829,19.86668891634571,6.4746887439926,3.068
1794,2024-01-01 14:08:00,78.52104065912637,City,0.424099050431872,1,Eco,1,No Traffic,-0.9612192139353626,Mild,96.7781470431169,20.546848180705883,9.690099905804246,2.12
1633,2024-01-01 14:09:00,27.842181637057287,Local,1.5642288362633696,2,Comfort,3,High,1.0029932662788177,Mild,90.319384620692,42.681275926136834,7.716721190443317,5.531
1193,2024-01-01 14:10:00,1.725773528650203,Local,-2.1008232066806904,2,Comfort,2,Moderate,31.400558525213825,Warm,80.3746016694513,8.246038434874583,3.943970996884027,2.091
1516,2024-01-01 14:11:00,91.72240637237128,Highway,0.4309726270961453,2,Comfort,3,High,24.5028880944688,Mild,94.67782335580463,47.204273148832606,10.074241991814832,4.686
1028,2024-01-01 14:12:00,74.8491701836811,City,-1.4781451539517467,2,Comfort,3,High,2.468375137014621,Mild,37.61035366686113,31.69744314623067,9.975993226234849,3.177
1164,2024-01-01 14:13:00,91.4763149401152,Highway,-1.6316290985998805,2,Comfort,3,High,12.314749480833342,Mild,86.90954344080691,39.588750895383775,11.56828830418454,3.422
1421,2024-01-01 14:14:00,4.672562002519873,Local,-2.9308439156820887,2,Comfort,1,No Traffic,29.365870439040556,Warm,75.1992957083445,18.606241065625884,4.861342312501147,3.827
1338,2024-01-01 14:15:00,100.45435533967826,Highway,-2.2179556585855686,2,Comfort,3,High,7.855347523624925,Mild,89.58073996541506,29.38612837691031,9.938737235180914,2.957
1647,2024-01-01 14:16:00,74.3431440043564,City,-1.144391331001828,1,Eco,3,High,36.45686705408931,Warm,83.75292525941038,37.52452564867319,11.16500053759529,3.361
1495,2024-01-01 14:17:00,67.60744208551682,City,-2.2987274364543655,1,Eco,1,No Traffic,36.15712561076157,Warm,47.719605054146,21.812985613171243,8.337239419516436,2.616
1364,2024-01-01 14:18:00,74.95368577374379,City,2.9151506424656253,2,Comfort,1,No Traffic,19.88053715626256,Mild,81.95188296138045,24.448023446151428,9.016073119421518,2.712
1832,2024-01-01 14:19:00,103.73198962420368,Highway,-1.148204108856296,2,Comfort,2,Moderate,23.43884211184517,Mild,40.996504238791225,29.14578346032011,11.214074502290613,2.599
1341,2024-01-01 14:20:00,70.43238078706885,City,-2.2180563197860312,3,Sport,3,High,24.394825902452343,Mild,46.28737304224438,3.2640088474820512,7.992252840861934,0.408
1499,2024-01-01 14:21:00,69.71404558658152,City,-1.8055061230322536,1,Eco,3,High,6.631080598978404,Mild,28.632457377838097,43.17300741576344,11.03426075389862,3.913
1656,2024-01-01 14:22:00,118.88149884789188,Highway,0.5262193700488589,3,Sport,1,No Traffic,11.439462492579416,Mild,94.8061292784375,43.34722899405171,12.222204880052596,3.547
1510,2024-01-01 14:23:00,90.80762004822816,Highway,-2.615738856811269,1,Eco,1,No Traffic,1.11734997204481,Mild,43.28026907202252,14.142741873068514,10.470678533516065,1.351
1326,2024-01-01 14:24:00,53.07525665413623,City,2.1746047808469413,3,Sport,2,Moderate,36.61921037442411,Warm,61.64979721371615,44.003144584932784,8.273151767012036,5.319
1216,2024-01-01 14:25:00,84.88764000395133,Highway,2.768998075422884,3,Sport,1,No Traffic,27.57322474129985,Mild,51.30662691729541,37.285220902171666,11.467104643594716,3.251
1300,2024-01-01 14:26:00,46.70765660301462,Local,-1.5195154759957148,3,Sport,1,No Traffic,-2.91396801503086,Mild,96.79424964668011,24.211251251901412,7.630081913116035,3.173
1131,2024-01-01 14:27:00,27.46505549801988,Local,-0.2994283884548441,1,Eco,1,No Traffic,19.72243525440625,Mild,46.80393367507859,17.453424833931575,6.403794013342369,2.725
1803,2024-01-01 14:28:00,71.62222522653113,City,-2.867193293823018,1,Eco,1,No Traffic,10.43831806320817,Mild,82.28366571381513,20.029008120645887,8.115016299209028,2.468
1069,2024-01-01 14:29:00,111.38185177367416,Highway,0.8442613483633288,2,Comfort,2,Moderate,31.68795446776341,Warm,88.4332923704944,26.76750388002032,11.357840089693331,2.357
1251,2024-01-01 14:30:00,111.49674240185551,Highway,-0.516443651684467,1,Eco,3,High,10.471003952508076,Mild,54.84851979847727,20.68478302439041,10.829123948091592,1.91
1414,2024-01-01 14:31:00,41.02863337265884,Local,-1.3796492033906658,1,Eco,3,High,23.986755607040273,Mild,50.2537451562345,21.069892373046695,7.935322496839981,2.655
1786,2024-01-01 14:32:00,63.3212959466034,City,-1.7589773363003491,1,Eco,3,High,2.4583150055457654,Mild,79.81966567461023,10.23585634381498,7.2046644994276825,1.421
1444,2024-01-01 14:33:00,25.396307828383343,Local,0.9241384659525628,1,Eco,3,High,20.143997034207644,Mild,93.03167842449872,35.41981905729392,7.826598632354764,4.526
1875,2024-01-01 14:34:00,119.475733139866,Highway,-0.5026978138061136,2,Comfort,3,High,8.224857964909715,Mild,80.39453864577906,30.51861949023348,12.69946077488306,2.403
1181,2024-01-01 14:35:00,117.73414894415228,Highway,-1.922044265820528,2,Comfort,1,No Traffic,2.419979006313075,Mild,38.170109247349245,49.595884202378976,12.58815428537226,3.94
1166,2024-01-01 14:36:00,77.94107156489368,City,1.134654488920944,1,Eco,3,High,22.86666161214052,Mild,91.06461979501644,7.148085789703262,7.781163488306704,0.919
1090,2024-01-01 14:37:00,96.5296871612968,Highway,0.3904336982201619,3,Sport,1,No Traffic,23.73885400069191,Mild,51.00653339494664,5.775543601877541,9.494122606332418,0.608
1713,2024-01-01 14:38:00,85.812019354044,Highway,2.1520323295769774,3,Sport,3,High,39.250920151020395,Warm,66.09835294223474,25.845021726876443,9.55357709487507,2.705
1857,2024-01-01 14:39:00,71.17898628473618,City,-2.295144606741043,1,Eco,3,High,25.109772684750205,Mild,86.51484954341689,7.684339099152698,8.04512101597084,0.955
1530,2024-01-01 14:40:00,6.401759638667723,Local,1.713999611666737,2,Comfort,1,No Traffic,18.20694723372077,Mild,35.07158139203938,30.569995438227423,6.849893996581513,4.463
1038,2024-01-01 14:41:00,54.57172110631933,City,1.041100720903554,3,Sport,3,High,36.067937938813735,Warm,82.76081085420425,9.886143922583502,7.32497533711232,1.35
1125,2024-01-01 14:42:00,80.97435626008927,Highway,-2.309934379031413,2,Comfort,1,No Traffic,32.27263684098051,Warm,67.69302383285421,24.20162504376484,11.266688193735714,2.148
1450,2024-01-01 14:43:00,81.30379366604215,Highway,1.168924379230324,2,Comfort,2,Moderate,19.69358252980804,Mild,91.46733134620864,30.60444134713678,7.606620937484541,4.023
1172,2024-01-01 14:44:00,44.77471421068603,Local,-0.3507162667210175,3,Sport,2,Moderate,18.010708498336328,Mild,33.757632147483434,22.956235372842684,8.423782758011871,2.725
1652,2024-01-01 14:45:00,113.00303839896368,Highway,2.669908713335058,1,Eco,2,Moderate,37.38861335721446,Warm,53.654578963274275,16.067266699399532,11.474357076407472,1.4
1753,2024-01-01 14:46:00,20.08284386841372,Local,-2.150331896292604,2,Comfort,3,High,22.770716978151885,Mild,86.627447429347,39.13757252237839,7.335828523187163,5.335
1219,2024-01-01 14:47:00,60.04313354586727,City,0.8570003448944279,3,Sport,3,High,27.120062612627812,Mild,21.538536276540817,42.74743541385947,10.2453145883415,4.172
1637,2024-01-01 14:48:00,82.90607718609874,Highway,-0.7081197272223241,2,Comfort,3,High,-1.0994431033758594,Mild,28.97610934125143,13.974686728903988,10.888592475963032,1.283
1057,2024-01-01 14:49:00,83.6562967070171,Highway,2.740888023545267,3,Sport,3,High,27.323752956216666,Mild,99.24521702053876,40.688347360056824,8.96069919333294,4.541
1659,2024-01-01 14:50:00,77.83667481225787,City,-1.0201506282583412,1,Eco,1,No Traffic,6.910682899300745,Mild,42.43153428722805,19.642537589931965,10.564721262669584,1.859
1475,2024-01-01 14:51:00,33.03458561422322,Local,2.7731154569508014,1,Eco,2,Moderate,0.199206544283129,Mild,98.04345549791628,24.43241956077698,7.236524544230874,3.376
1455,2024-01-01 14:52:00,18.744788242394637,Local,2.4089151066044945,1,Eco,1,No Traffic,33.23497489623894,Warm,34.60252408069391,11.664309422933172,5.480595628702006,2.128
1828,2024-01-01 14:53:00,76.3128392192053,City,-1.377700588136062,2,Comfort,2,Moderate,26.10359889937357,Mild,48.88755544058685,31.323616410504982,8.918560240359325,3.512
1894,2024-01-01 14:54:00,71.91625393673253,City,1.821250660958566,1,Eco,2,Moderate,13.340394050715869,Mild,80.22955556028565,5.136243167169997,6.01873099467247,0.853
1360,2024-01-01 14:55:00,21.52272123470892,Local,2.9736252108210355,1,Eco,1,No Traffic,14.413752679362991,Mild,72.62227257905428,29.622712545939905,6.258476112713472,4.733
1934,2024-01-01 14:56:00,84.6166974684676,Highway,-1.484021986972306,1,Eco,1,No Traffic,3.8702974994417367,Mild,66.48979199432445,49.48693228350433,12.009032638531153,4.121
1000,2024-01-01 14:57:00,54.62063900803877,City,-0.3793369840600817,1,Eco,1,No Traffic,-4.570205204017614,Mild,62.3919340644006,37.697968730408846,9.5725822402418,3.938
1386,2024-01-01 14:58:00,80.13127099237835,Highway,0.121084419400558,3,Sport,2,Moderate,10.721161280621953,Mild,87.47523549317921,44.76246150085781,11.224684805121584,3.988
1972,2024-01-01 14:59:00,100.48404957241809,Highway,-1.230413185176814,3,Sport,1,No Traffic,1.6786461857163495,Mild,38.795885026671414,23.263357455710484,11.721492211475196,1.985
1347,2024-01-01 15:00:00,20.367411429230778,Local,-2.9084109621238214,2,Comfort,3,High,13.97770580592919,Mild,55.397674159481475,7.191056481086334,5.24808613572267,1.37
1189,2024-01-01 15:01:00,2.2973841596204014,Local,-1.67922453481484,3,Sport,1,No Traffic,32.52212895684813,Warm,32.43618337251658,14.494248501852097,5.35801468531877,2.705
1504,2024-01-01 15:02:00,93.4923103674944,Highway,-1.3083786939494493,3,Sport,2,Moderate,0.1639463531223874,Mild,67.67532765845635,2.546580743484686,8.319952932382257,0.306
1190,2024-01-01 15:03:00,73.16369101831391,City,-0.338401792090877,3,Sport,2,Moderate,-0.8710879038734092,Mild,40.04355394170561,25.140367524104736,9.0803856818108,2.769
1507,2024-01-01 15:04:00,83.95674835465461,Highway,-1.9733851295195888,3,Sport,1,No Traffic,35.59459989845029,Warm,46.70736514747087,32.518376907478356,11.453855314094028,2.839
1368,2024-01-01 15:05:00,100.57859699863712,Highway,2.2395261401500353,3,Sport,1,No Traffic,28.531280309724544,Warm,57.70005732988225,21.28171696834672,10.21529916889402,2.083
1408,2024-01-01 15:06:00,96.33731217894008,Highway,1.2294667963880164,1,Eco,2,Moderate,-2.6118560472084464,Mild,22.141646856250222,28.203924459281566,10.384882134070368,2.716
1823,2024-01-01 15:07:00,115.31041763145896,Highway,-2.488797134642028,2,Comfort,2,Moderate,-1.4193281634087285,Mild,27.355034873667012,16.10304219127482,11.951474509058826,1.347
1928,2024-01-01 15:08:00,64.31220946225419,City,0.9005547068395883,3,Sport,1,No Traffic,25.821590266701737,Mild,74.87433765665756,4.384318888879144,7.163283735812917,0.612
1933,2024-01-01 15:09:00,58.619475919188645,City,0.9219388584337224,3,Sport,3,High,11.665489096645878,Mild,54.31759845740058,21.656749722865204,8.026194528258088,2.698
1116,2024-01-01 15:10:00,48.22646398688761,Local,2.737327041861766,2,Comfort,3,High,27.5877982994999,Mild,89.18321775999163,27.435109988516047,7.327450848413183,3.744
1133,2024-01-01 15:11:00,18.442925141304546,Local,-2.9818747718630325,3,Sport,3,High,13.200433118521495,Mild,75.57376029153596,49.13347617512227,7.580529231884631,6.482
1057,2024-01-01 15:12:00,68.71286794584269,City,-1.5124053011651568,3,Sport,2,Moderate,38.55040092945254,Warm,20.648075331785797,17.42894288916057,9.148186502419115,1.905
1555,2024-01-01 15:13:00,33.24150291911745,Local,2.566748876251893,2,Comfort,3,High,26.2487475517293,Mild,69.33698646137078,33.92070590810214,7.916792175885147,4.285
1684,2024-01-01 15:14:00,110.55690146555706,Highway,2.5928034923896988,1,Eco,3,High,-2.902290581944631,Mild,27.49798928477731,41.14895961399612,12.635858466576169,3.257
1671,2024-01-01 15:15:00,69.9828965132517,City,1.3235185162238243,1,Eco,1,No Traffic,9.87257986948148,Mild,82.47465438323954,16.835997312681588,7.473466498977178,2.253
1172,2024-01-01 15:16:00,71.14082166097322,City,1.59457992628524,2,Comfort,1,No Traffic,20.362278376121317,Mild,99.32061506228015,46.50356883294416,9.123248809194417,5.097
1828,2024-01-01 15:17:00,42.5909593052412,Local,-2.4511022524221175,1,Eco,3,High,1.384313719016081,Mild,62.49590353932092,17.00768122978049,7.229867598561066,2.352
1814,2024-01-01 15:18:00,6.2387222373248985,Local,0.0832550086694015,1,Eco,2,Moderate,-4.886586496611694,Mild,74.62236001553043,48.49323505641621,7.0791426022474235,6.85
1148,2024-01-01 15:19:00,3.8092518447586343,Local,-1.6105020522660036,1,Eco,3,High,-1.4311340455227666,Mild,38.98513287158012,0.2076302018451153,3.863364073856618,0.054
1079,2024-01-01 15:20:00,50.8002172983837,City,-1.9126917383182964,1,Eco,1,No Traffic,18.59185649632756,Mild,55.00781950030348,31.74524883709507,10.474609834532382,3.031
1885,2024-01-01 15:21:00,10.147845371668542,Local,1.8618197947399953,3,Sport,1,No Traffic,23.451479089850693,Mild,88.48762657891069,39.51731976273262,7.1451475176528145,5.531
1212,2024-01-01 15:22:00,72.8216346648167,City,-2.1897711799167157,2,Comfort,1,No Traffic,-0.8193480937604383,Mild,33.3938358197001,14.075014906019783,8.259100850237402,1.704
1202,2024-01-01 15:23:00,105.7167606767589,Highway,-0.1880901780216888,1,Eco,3,High,24.93204357575259,Mild,41.24284844910097,5.940808657809395,10.373907715685334,0.573
1763,2024-01-01 15:24:00,105.94977798224666,Highway,2.6314694375161984,1,Eco,2,Moderate,22.770587076460412,Mild,55.634694022882414,1.3159852001227537,8.654577923878483,0.152
1228,2024-01-01 15:25:00,79.08544921586788,City,-1.8850076666079447,2,Comfort,3,High,37.29536419050682,Warm,76.97991134752112,3.8129061244858,6.912740203047712,0.552
1675,2024-01-01 15:26:00,25.34781977675172,Local,2.867960542429408,3,Sport,1,No Traffic,32.83039712030215,Warm,50.0707163836539,27.19739873387542,7.888708254873322,3.448
1226,2024-01-01 15:27:00,103.55961976306465,Highway,2.9657279145663544,1,Eco,1,No Traffic,37.44588386825343,Warm,94.2185823826403,41.97445343692619,12.3428055953723,3.401
1658,2024-01-01 15:28:00,106.33121223758498,Highway,0.3337029280944175,1,Eco,1,No Traffic,38.474843042054474,Warm,27.556564101497536,3.250230176747882,9.362212608927202,0.347
1531,2024-01-01 15:29:00,23.598430194355046,Local,-1.9791435589370523,3,Sport,1,No Traffic,14.83638411908299,Mild,49.66433580358781,5.747700858795258,6.592314804239546,0.872
1440,2024-01-01 15:30:00,88.49113029248127,Highway,-1.1033706723546262,2,Comfort,3,High,16.955980657510484,Mild,76.71632987427375,0.3546398054932452,7.902886847811433,0.045
1401,2024-01-01 15:31:00,34.382345871254756,Local,-0.4530430039407891,1,Eco,3,High,7.672988573009546,Mild,38.07894125291939,14.185642198302554,6.379493814446182,2.224
1046,2024-01-01 15:32:00,96.31683748235156,Highway,-1.1440546538506624,1,Eco,2,Moderate,17.879458116767662,Mild,72.51305073837383,46.07019466694146,13.041778400980334,3.533
1232,2024-01-01 15:33:00,119.66854798843232,Highway,-1.3161865207409054,2,Comfort,1,No Traffic,1.7821614189645354,Mild,33.13735665818768,13.886771093378597,11.202062532845783,1.24
1304,2024-01-01 15:34:00,3.6031206395271376,Local,2.833378255298145,3,Sport,3,High,25.21439323411891,Mild,24.47842278893491,22.096640905806726,6.800640165678466,3.249
1525,2024-01-01 15:35:00,107.68390389491184,Highway,-2.079811035505526,2,Comfort,3,High,-3.878035940073671,Mild,29.681257339891907,9.02997404800742,9.506591440043696,0.95
1142,2024-01-01 15:36:00,74.71566403183897,City,1.3999674523011736,1,Eco,1,No Traffic,5.603249032849739,Mild,94.39878265073078,5.902598367695765,7.433350547422174,0.794
1414,2024-01-01 15:37:00,116.80591429977854,Highway,-2.9975382633649508,3,Sport,3,High,4.36322641860918,Mild,64.14007063516411,9.201482885738628,10.471946860235777,0.879
1512,2024-01-01 15:38:00,55.801142103171316,City,0.5770960164142611,3,Sport,1,No Traffic,37.20500821399243,Warm,83.70766203837192,10.600598420645666,6.063431018972121,1.748
1372,2024-01-01 15:39:00,101.68655166856485,Highway,2.495658023724314,3,Sport,2,Moderate,1.5205788268532112,Mild,46.6123600724041,6.601412406435262,10.621088242479749,0.622
1565,2024-01-01 15:40:00,7.487288231793268,Local,-1.272395435440686,2,Comfort,1,No Traffic,35.084895285239234,Warm,67.41269183083574,39.59849527401331,6.223027064459996,6.363
1885,2024-01-01 15:41:00,40.233486009395484,Local,-1.8868441484536849,2,Comfort,1,No Traffic,0.5961199615673696,Mild,59.59617069639933,23.914557355680763,6.250148721212929,3.826
1258,2024-01-01 15:42:00,8.041984530145196,Local,0.910078769270562,2,Comfort,3,High,24.281409382620808,Mild,95.65903675218352,27.034494435318315,5.7645489671039165,4.69
1655,2024-01-01 15:43:00,117.04117601748848,Highway,1.2756084437903592,1,Eco,2,Moderate,9.394868567800216,Mild,79.80597088432883,18.795063707098617,9.94966793625353,1.889
1470,2024-01-01 15:44:00,98.0368688726204,Highway,1.1281831137118878,2,Comfort,2,Moderate,9.22010658461462,Mild,78.44341051972633,10.616067758567176,7.580455793603624,1.4
1952,2024-01-01 15:45:00,102.30569054951646,Highway,-1.0840987198717558,3,Sport,3,High,39.92219950546593,Warm,23.708261554742364,4.785693060661733,9.569041426011632,0.5
1970,2024-01-01 15:46:00,112.5558277720673,Highway,-1.4867855870440148,1,Eco,2,Moderate,5.171928600681584,Mild,63.97357352029529,3.888692582922975,10.554435591626437,0.368
1011,2024-01-01 15:47:00,10.212418334374242,Local,2.7355127997722652,1,Eco,2,Moderate,4.115203057049916,Mild,57.35931631214519,9.338587084709973,4.204434068407387,2.221
1329,2024-01-01 15:48:00,46.271711101600005,Local,2.539797049619577,1,Eco,1,No Traffic,21.52006370940836,Mild,94.22738132849555,42.52379204559993,7.828101049945969,5.432
1735,2024-01-01 15:49:00,8.524186685280256,Local,-0.2561003406430782,3,Sport,3,High,28.333857866285783,Warm,40.58735905516258,10.905604959963028,6.011429823095719,1.814
1783,2024-01-01 15:50:00,25.29517218600343,Local,2.0771631969262403,2,Comfort,2,Moderate,39.21270355855514,Warm,41.58667626328754,17.805497625881994,7.179754878859118,2.48
1967,2024-01-01 15:51:00,27.52389324452068,Local,-0.2860591341942236,3,Sport,2,Moderate,26.563619840685735,Mild,52.90769991052003,28.68030702313319,6.5222219763104325,4.397
1357,2024-01-01 15:52:00,56.29286532570944,City,-0.4536658915649374,2,Comfort,2,Moderate,20.284197981268427,Mild,39.46957707251008,25.619513939934738,9.995656588974004,2.563
1971,2024-01-01 15:53:00,32.22746009443711,Local,-2.059422314404232,1,Eco,1,No Traffic,13.410927299113943,Mild,30.33471342469996,33.32444942360275,8.198797850571708,4.065
1407,2024-01-01 15:54:00,12.117372818131331,Local,-0.4415636610481632,1,Eco,1,No Traffic,21.780076403769986,Mild,88.59318773206407,9.796309994597625,4.5621203425142705,2.147
1667,2024-01-01 15:55:00,20.098930691292924,Local,0.2245016315988417,3,Sport,3,High,22.037574853871128,Mild,64.66212195231327,26.250041542422174,5.334225860513216,4.921
1372,2024-01-01 15:56:00,17.673067626250912,Local,-2.864974035427881,2,Comfort,3,High,4.797017223894569,Mild,88.90901751652534,38.41068305607018,7.27978143213682,5.276
1007,2024-01-01 15:57:00,116.7692157494758,Highway,-0.3353219689475617,1,Eco,1,No Traffic,25.204385269021152,Mild,86.49078123229567,19.436597042242756,11.336737776633544,1.714
1121,2024-01-01 15:58:00,91.11510083021685,Highway,1.6881373103712018,3,Sport,3,High,4.199070579898184,Mild,42.56338838317369,48.59753047956429,11.91613300210442,4.078
1347,2024-01-01 15:59:00,116.13137583234744,Highway,1.0802763382456195,3,Sport,3,High,17.04796705279116,Mild,63.81899554594192,28.93967670134745,10.123246229274107,2.859
